NOCODE_Mongoba-Kazibati	NOCODE_Mongoba-Kazibati	**hvb:vanBulck:Congo**:178-184 **hv:HackettvanBulck:ETeam**:74 **hvw:McMaster:Uele**:123, 259
Lumbuic	Lumbuic	**hv:Bastinetal:Bantu**:200
kid	kid	**hvld:Goodetal:Lower-Fungom**
Akum-Beezen	Akum-Beezen	**wsoc:AkumbuBrye:Akum**
Emiliano-Romagnolo	Emiliano-Romagnolo	**hv:Schurr:Romagnolo**
Purus	Purus	**hv:daSilvaBrandao:Arawak**
thn	thn	**hb:RamaiahReddy:Tribal-Dravidian**
Mundaic	Mundaic	**hv:Anderson:Munda**
Bushoong-Wongo-Lele	Bushoong-Wongo-Lele	**hv:Bastinetal:Bantu**:209
thc	thc	**phon:Ferlus:Tai-Nghe-An**
Lower Murray	Lower Murray	**hvw:Horgen:Lower-Murray** **hvw:Waferetal:New-South-Wales**:26-29 **hv:BowernAtkinson:Pama-Nyungan**
Maningrida	Maningrida	**hv:Green:Maningrida**
yel	yel	**h:Hulstaert:Cuvette-Congolaise**:23 **hv:Mangulu:Bassin-Congolais**
yea	yea	**hw:Bhattacharya:South-Kerala**
Eastern Yapen	Eastern Yapen	**hv:Kamholz:South-Halmahera-West-New-Guinea**:139
yey	yey	**v:Seidel:Yeyi**
Alumic	Alumic	**hv:Blench:Plateau:2009**
yeu	yeu	**hb:RamaiahReddy:Tribal-Dravidian**
Kilba-South Margi	Kilba-South Margi	**g:Hoffmann:Margi**:5-8
Southern Cordilleran	Southern Cordilleran	**hv:Himes:Southern-Cordilleran**
haj	haj	**wsoc:Ahmadetal:Hajong**
Fali-Gude	Fali-Gude	**g:Hoskison:Gude**:3
Sangu-Sira-Punu	Sangu-Sira-Punu	**hv:Alewijnseetal:Gabon**
txh	txh	**ld:BrixhePanayotou:Thrace**
Southern Sabi	Southern Sabi	**hv:Bastinetal:Bantu**
bnl	bnl	**h:Lamberti:Somali**:159-162
hap	hap	**h:SilzerClouse:Index** **hvw:Bromley:Dani**
NOCODE_Miisiirii	NOCODE_Miisiirii	p.c.~George Starostin 2014
Eskimo-Aleut	Eskimo-Aleut	**hv:Berge:Eskimo-Aleut** **hv:Campbell:1997**
Jurua-Jutai	Jurua-Jutai	**hvw:Ramirez:Arawak**
elu	elu	**hvsoc:SchoolingSchooling:Manus**
Boana	Boana	**hv:HooleyMcElhanon:Morobe**:1072-1073
Flores-Lembata	Flores-Lembata	**hv:Doyle:Flores-Lembata**
Kangri-Dogri	Kangri-Dogri	**g:Eaton:Kangri** **g:Sharma:Kangari**:16-18
lcf	lcf	**hb:Voorhoeve:Sumatra**
Lega Complex	Lega Complex	**h:Biebuyck:Lega**
lce	lce	**e:Helbig:Bangka** **ld:Riedel:Sekah**
lcl	lcl	**hvsoc:Grimes:Buru**
Aru	Aru	**hv:Collins:Maluku** **hv:Hughes:Kei-Tanimbar-Aru**
Western Gunwinyguan	Western Gunwinyguan	**g:Evans:Bininj-Gun-Wok**:32-35 **hvld:Harvey:WGunwinyguan**
bpj	bpj	**s:vanCollie:Mbagani**
Kamic	Kamic	**s:YangEdmondson:Kam**
Baic	Baic	**hv:Dell:Bai**
bpt	bpt	Notwithstanding **hv:Koch:Methodological**:37-39 the Barrow Point vocabulary in **hew:HaleTindale:Charlotte-Bay** shows exclusive matches with Flinders Island
ywa	ywa	**hsoc:Hutchinson:Heyoetc**:123
Botatwe	Botatwe	**hv:deLuna:Botatwe**
Badaic	Badaic	**hvld:Martens:Badaic**
bpx	bpx	**e:Mann:Indian**
Dolpo-Tichurong	Dolpo-Tichurong	**soc:Jest:Dolpo**
Tshanglic	Tshanglic	**g:Andvik:Tshangla**
NOCODE_Nitita	NOCODE_Nitita	**h:Crowley:Avava:Introduction**
Ambulas-Hanga-Hundi	Ambulas-Hanga-Hundi	**g:Wendel:HangaHundi**:1-4
Moroccan-Andalusian Arabic	Moroccan-Andalusian Arabic	**ld:Corriente:Andalusi-Arabic**
Yanzi (B.80)	Yanzi (B.80)	**hv:Bastinetal:Bantu**:202-203
Nyo-Yo	Nyo-Yo	**phon:Boonsner:Yooy**:63-89
Italic	Italic	**hv:Rix:Italischen**
Sauk-Nimi	Sauk-Nimi	**hv:HooleyMcElhanon:Morobe**:1073
yka	yka	**g:BrainardBehrens:Yakan**
ykk	ykk	**w:Budita:Yakaikeke**
Cahuapanan	Cahuapanan	**hv:Valenzuela:Cahuapana**
yko	yko	**s:BouhMaSitna:Yasa**
fod	fod	**typ:Fiedler:Foodo**
iwo	iwo	**he:BrongersmaVenema:Witte**
NOCODE_Old-Wanji	NOCODE_Old-Wanji	**hv:EdelmanDodykhudoeva:Pamir**
Southwestern Shifted Romance	Southwestern Shifted Romance	**hv:Agard:Romance**:91-99
Chuanqiandian	Chuanqiandian	**styp:McLaughlin:Hmong-Soud**:6-10
ykt	ykt	**hvsoc:Pelkey:Phula**:458 **h:Hsiu:Southwestern-China**
umi	umi	**hv:Rensch:Central-Sarawak** **e:Sellato:Bukat-Kereho**:20-21
eya	eya	**hv:Leer:AET**
Western Tibeto-Kanauri	Western Tibeto-Kanauri	**hvw:Widmer:West-Himalayish**
plq	plq	**hv:Melchert:Anatolian**
plp	plp	**hvwt:Grierson:9:IV**
Yandang	Yandang	**hvw:Blench:Yendang**
bpy	bpy	**hwdial:KimKim:Bishnupriya**
pln	pln	**ld:BickertonEscalante:Palenquero**
pli	pli	**s:Oberlies:Pali**
obl	obl	**hsoc:AyotteAyotte:Dama**
Tatic	Tatic	**hvsoc:Stilo:Tati**
NOCODE_Navwien	NOCODE_Navwien	**hv:Lynch:Malakula**
zuh	zuh	**s:Anonymous:Tokano**
obr	obr	**phon:Yanson:Drevnebirmanskogo**
Southeastern Pama-Nyungan	Southeastern Pama-Nyungan	**hv:BowernAtkinson:Pama-Nyungan**
NOCODE_Daohua	NOCODE_Daohua	**g:Acuo:Dao**
zum	zum	**hvw:Anonby:Luri**
soe	soe	**h:Hulstaert:Cuvette-Congolaise**:24
Southern Njila	Southern Njila	**hv:Vansina:West-Central-Africa**:273-283
soi	soi	**h:Ethnologue:16**
Bukitanic-Busangic	Bukitanic-Busangic	**he:SellatoSercombe:Borneo-Hunter-Gatherer**:12 **hv:Rensch:Central-Sarawak**
mba	mba	**hv:Burton:East-Mindanao-Manobo**:57
two	two	**hld:AnderssonJanson:Botswana**:42-46 **hv:Batibo:Bantu-Botswana**:25
mby	mby	**ld:Katiya:Memoni**
mbz	mbz	**hdial:Eglandetal:Mexico**
soy	soy	**s:Rongier:Moyobe**
sox	sox	**dial:BradleyBradley:Sso**
Paman	Paman	**hv:Hale:Paman**
waj	waj	**d:HotzStringer:Waffa**
North African Arabic	North African Arabic	**hv:Pereira:Arabic-North-African**
gix	gix	**hvw:BoyeldieuCloarec-Heiss:Oubanguien**
Ethiosemitic	Ethiosemitic	**hv:Weninger:Ethio-Semitic** **hv:Voigt:North-South-Ethiopian**
Kosena-Awiyaana	Kosena-Awiyaana	**s:Marks:Kosena** **hv:McKaughan:Gadsup-Auyana-Awa-Tairora**
gid	gid	**hv:Gravina:Central-Chadic**:61-62
Tucanoan	Tucanoan	**hv:Chacon:Proto-Tukanoan**
Yaunde-Fang (A.70)	Yaunde-Fang (A.70)	**phontyp:Piper:Pahouin**
wat	wat	**hvld:Lithgow:Milne**:460
Huitotoan	Huitotoan	**hv:SeifartEcheverri:Bora-Witotoan**
Aari-Gayil	Aari-Gayil	**soc:Jordanetal:Gayil** **hvw:Tsuge:SOmotic**
Luo-Burun	Luo-Burun	**vld:Andersen:Jumjum**
Songhay	Songhay	**hv:Souag:Songhay**
Northern Ngayarda	Northern Ngayarda	**hv:BowernAtkinson:Pama-Nyungan**
twx	twx	**sd:Locati:Chiute**
mty	mty	**hvw:Laycock:Lumi**:48
Caspian	Caspian	**h:Lecoq:Caspiens** **hvsoc:Stilo:Tati**
mtw	mtw	**hld:Llamzon:Philippine**:116
NOCODE_Ngubi	NOCODE_Ngubi	**phonv:Agadji:Ngubi**:79-83
Bebeli-Mangseng	Bebeli-Mangseng	**hv:Chowning:WNewBritain**
Yangum	Yangum	**hv:Laycock:Sepik**
xwc	xwc	**vw:Rudes:Woccon**
Yukubenic	Yukubenic	**hvtyp:Prischnegg:Yukuben**
nne	nne	**ld:Fourie:Ngandjera**
Yukaghir	Yukaghir	**vw:Nikolaeva:Chuvan-Omok**
South Pentecost	South Pentecost	**hvb:LynchCrowley:Vanuatu**
nnu	nnu	**hvw:Painter:Guang**
NOCODE_Mawakwa	NOCODE_Mawakwa	**hv:Loukotka:SAmerica**
vwa	vwa	**phon:Watkins:Wa**
Greater Chuanqiandian	Greater Chuanqiandian	**hvb:Niederer:Hmong-Mjen** **hv:Johnson:Far-Western-Hmongic**
xkk	xkk	**hel:Bradley:SEAsia**
tiz	tiz	**hv:EdmondsonSolnit:Shan**
Sepik Hill	Sepik Hill	**hvw:ConradLewis:USepik** **hvw:Dyeetal:Sepik-Hill**
xkc	xkc	**s:Yarshater:Xoini**
Sentanic	Sentanic	**hv:HartzlerGregerson:Proto-Tabla-Sentani**
Bebe-Kemezung	Bebe-Kemezung	**soc:BryeBrye:Bebe-Kemezung** **hsoc:BryeBrye:Eastern-Beboid**
tiq	tiq	**typ:Winkelmann:Cefo**
tij	tij	**s:Opgenort:Tilung**:334-340 **v:Opgenort:Tilung**
Ojibwa	Ojibwa	**hv:RhodesTodd:Subarctic-Algonquian**:62
Tumbukic	Tumbukic	**h:Young:Nyasaland**
Je Central	Je Central	**v:OrphaoDamulakis:Akroa-Xakriaba**
xkv	xkv	**wdial:Kalasi:Sekgalagari**
Eastern Timoric A	Eastern Timoric A	**v:vanEngelenhoven:Makuva**
Durango Nahuatl	Durango Nahuatl	**ldsoc:Canger:Nahuatl-Durango-Nayarit**
Toba-Batak	Toba-Batak	**hv:Adelaar:Proto-Batak**
NOCODE_Mikaya-Bambengangale-Baluma	NOCODE_Mikaya-Bambengangale-Baluma	**hvw:Klieman:WEquatorial**:304
East Chadic B	East Chadic B	**hv:Lovestrand:Chadic-Guera**
Potou-Tano	Potou-Tano	**hv:Stewart:Kwa**
Agaw	Agaw	**hv:Appleyard:Agaw:1984**
Sukuma-Nyamwezi (F.20)	Sukuma-Nyamwezi (F.20)	**hv:Nurse:Western-Tanzania**
Nuclear Bodo	Nuclear Bodo	**hv:Burling:NEIndia**:177
Kinnauric	Kinnauric	**hv:SaxenaBorin:West-Himalayish** **hvw:Widmer:West-Himalayish**
kvx	kvx	**typ:Hoyle:Parkari**
Dayic	Dayic	**hvw:Blust:Saban** **hv:Kroeger:Sarawak**
Omo-Tana	Omo-Tana	**hv:Tosco:Cushitic**:94-95
Tupi-Guarani Subgroup I	Tupi-Guarani Subgroup I	**hv:Mello:Tupi-Guarani** **hv:RodriguesCabral:Tupi-Guarani** **hv:Rodrigues:Xeta**
Tupi-Guarani Subgroup V	Tupi-Guarani Subgroup V	**hv:RodriguesCabral:Tupi-Guarani**
Tai-Kadai	Tai-Kadai	**hv:EdmondsonSolnit:Kadai-Tai:Introduction**
Guinea Coast Creole English	Guinea Coast Creole English	**hvw:Hancock:Anglophone**
llq	llq	**v:Sneddon:Lolak**
llh	llh	**hv:Bradley:Tibeto-Burman**:104
Chinantecan	Chinantecan	**hb:Merrifield:Chinantec**
nlu	nlu	**hvw:Painter:Guang**
ror	ror	**el:Arka:Rongga**:90
Arapahoic	Arapahoic	**hvw:Kroeber:Arapaho**
Chokwe-Lunda	Chokwe-Lunda	**hv:Bastinetal:Bantu**:216
bqd	bqd	**el:Connell:Nigeria-Cameroon**:216
bqa	bqa	**hvw:Bertho:Moyen-Dahomey**
Eastern Arabic	Eastern Arabic	**hv:Talay:Arabic-Mesopotamia**
bqh	bqh	**hv:Tournadre:Tibetic** **vw:Chirkova:Baima**
Monde	Monde	**hv:Moore:Monde**
bqu	bqu	**hvw:McMaster:Uele**:242, 263
bqr	bqr	**w:Appel:Bulusu** **hv:Lobel:Southwest-Sabah**
Bena-Mboi	Bena-Mboi	**hvld:Kleinewillinghofer:Adamawa**
NOCODE_Pinghua	NOCODE_Pinghua	**hv:Wang:Han**:117-118
Khoe	Khoe	**hvphon:Vossen:Khoe**
Saharan	Saharan	**hv:Cyffer:Saharanischen**
NOCODE_Giya	NOCODE_Giya	**hv:Breen:Biri**
Kham-Magar-Chepang	Kham-Magar-Chepang	**g:Grunow-Harsta:Magar**
Seko	Seko	**hv:Laskowske:Seko**
lrv	lrv	**g:Crowley:Naman**:18
Eastern Mande	Eastern Mande	**hv:Dwyer:Mande:1989**  **hv:Dwyer:Mande**
Ghera-Gurgula	Ghera-Gurgula	**hsoc:Rahman:Pakistan**
Bisayan	Bisayan	**hv:Zorc:Bisayan**
Dizoid	Dizoid	**hv:Aklilu:Maji** the similarities between Sheko and Nayi in historical phonology are all retentions and therefore do not count as evidence for a Sheko-Nayi node
Guyanic Creole French	Guyanic Creole French	**hdial:Anonby:Amapa** **hv:Corne:French-Creole**
Taa	Taa	**typdial:Naumann:Taa**
Eastern Victoria	Eastern Victoria	**hv:BowernAtkinson:Pama-Nyungan**
dit	dit	**g:Austin:Diyari**
diu	diu	**hv:Mohlig:Kavango**
Mlap-Gresi-Kemtuik	Mlap-Gresi-Kemtuik	**g:Anceaux:Nimboran**:2 **phon:vanderWildenvanderWilden:Kemtuk**:32
Nyali-Ndaka-Mbo-Budu-Vanuma	Nyali-Ndaka-Mbo-Budu-Vanuma	**s:Kutsch:Bila**:450-452
pmu	pmu	**s:Anonymous:Mirpuri**
xkt	xkt	**h:Kropp:Ghana:Other**:168
hti	hti	**hv:Collins:Maluku**
Romance	Romance	**hv:Leonard:Romance** **hv:Agard:Romance**:61-73
Mambiloid	Mambiloid	**hv:Blench:Bantoid**
pmn	pmn	**hv:Elders:Kebi-Benue**
pmh	pmh	**v:Bloch:Marathe**
nlk	nlk	**e:Wilson:Yali-Heluk**
Taos-Picuris	Taos-Picuris	**hvbtyp:Sutton:Kiowa-Tanoan**:1168-1173
Au-Olo-Elkei	Au-Olo-Elkei	**hvw:Laycock:Lumi**:48
Bungku-Tolaki	Bungku-Tolaki	**hvs:Mead:Bungku-Tolaki**
North_Bougainville	North Bougainville	**g:Robinson:Rotokas**:17-24
Corachol-Aztecan	Corachol-Aztecan	**hv:Hill:Uto-Aztecan**
Kaike-Ghale-Tamangic	Kaike-Ghale-Tamangic	**vphon:Honda:Kaike**
zrn	zrn	**wsoc:Johnson:Zirenkel**
Southern Melanesian	Southern Melanesian	**hv:Lynch:Efate-Erromango**
Tupi-Guarani Subgroup VI	Tupi-Guarani Subgroup VI	**hv:RodriguesCabral:Tupian**
Lower Baram	Lower Baram	**hv:Kroeger:Sarawak**
Alabat-Manide Agta	Alabat-Manide Agta	**vw:Lobel:Manide**
ekl	ekl	**hwsoc:Kimetal:Santali**:25
Peba-Yagua	Peba-Yagua	**hv:Pena:Peba-Yaguan**, **hv:GildeaPayne:Macro-Carib**
Wanji-Sangu	Wanji-Sangu	**hv:Nurse:SWTanzania**:92
bok	bok	**wsoc:Gardner:Epena**
Yugambalic	Yugambalic	**hvw:Waferetal:New-South-Wales**:332-340
jat	jat	**h:Kieffer:Afghanistan**
bof	bof	**g:Zoungrana:Bolon** **g:Vydrine:Kagoro**
ngo	ngo	**v:Ngonyani:Ngoni**
Turama-Kikori	Turama-Kikori	**hv:Franklin:Other**:263-267
Hmong-Mien	Hmong-Mien	**hv:Ratliff:Hmong-Mien**
Enya (D.10)	Enya (D.10)	**hv:Bastinetal:Bantu**:209
Limba	Limba	**hv:Pozdniakov:Atlantiques**
West Nyanza	West Nyanza	**hvw:Schoenbrun:Great-Lakes-Bantu**, **hv:Schoenbrun:Great-Lakes-Bantu:1994**
Sahaptian	Sahaptian	**hv:Campbell:1997**
ayg	ayg	**hvw:Painter:Guang**
Eastern Malakula linkage	Eastern Malakula linkage	**hv:LynchBrotchie:Tirax**
msi	msi	**h:AdelaarPrentice:Malay**
ayu	ayu	**w:Blench:Ayu**
Chumashan	Chumashan	**hv:JonesKlar:Polynesian-Southern-California**
Kainji	Kainji	**hvw:Blench:WKainji** **g:McGill:Cicipu** **hv:McGill:Kainji**
Northwestern Moroccan Berber	Northwestern Moroccan Berber	**hv:Kossmann:Arabic-Berber**:21
Ohio Valley Siouan	Ohio Valley Siouan	**hv:OliverioRankin:Virginia-Siouan**
Wahgic	Wahgic	**hvld:Capell:SWPacific:1962**:105-128
ibe	ibe	**hv:Blench:Akpes** **hv:Elugbe:Akpes-AIKA**
Indonesian Archipelago Malay	Indonesian Archipelago Malay	**hv:Adelaar:Malayic:Structural**
caj	caj	**hv:Loukotka:SAmerica**:144
Gurma	Gurma	**hvw:Manessy:Gurma**
ull	ull	**hw:Bhattacharya:South-Kerala** **he:Singh:Scheduled**:544
fln	fln	**hv:Koch:Methodological**:37-39 **hv:BowernAtkinson:Pama-Nyungan**
Kotoko Meridional	Kotoko Meridional	**hv:Gravina:Central-Chadic**:61
Danaw	Danaw	**hv:Allison:Danaw**
Ladakhic	Ladakhic	**hvtyp:Zeisler:Tibetan**
Ngumpin-Yapa	Ngumpin-Yapa	**hv:BowernAtkinson:Pama-Nyungan**:834-836 Positive evidence for an Eastern Ngumpin branch is lacking in **hv:McConvellLaughren:Ngumpin-Yapa**
Tamiloid	Tamiloid	**hvlde:Zvelebil:Nilagiri**
kyn	kyn	p.c.~Jason Lobel 2012
uan	uan	**he:Schliesinger:Austro-Thai**
kyg	kyg	**hvld:Wurm:ECTNG**
Western Admiralty Islands	Western Admiralty Islands	**hvw:Blust:Western-Islands**:40
Negro-Roraima	Negro-Roraima	**hvw:Ramirez:Arawak**:511-532
Luvian	Luvian	**s:Melchert:Luvian**
kyy	kyy	**hvsoc:WurmLaycock:NG**:138
mgg	mgg	**soc:BeavonJohnson:Bekwel**
kyw	kyw	**hvw:Grierson:5:II**
spe	spe	**hvld:Zgraggen:Madang**:189
spg	spg	**w:Sandin:Sian**:70
Nuclear Tirio	Nuclear Tirio	**hwsoc:JoreAleman:Tirio**
nyr	nyr	**hwsoc:Lindforsetal:Nyiha-Nyika**
nys	nys	**hv:BowernAtkinson:Pama-Nyungan**
Zazao-Blanga	Zazao-Blanga	**hv:Voica:Isabel**
nyu	nyu	**s:vanderMohl:Tete**
nyc	nyc	**hv:HackettvanBulck:ETeam**:74 **hv:vanBulck:Bantoetaalgrens**
Lamalamic	Lamalamic	**s:Laycock:Lamalamic**
Three Rivers	Three Rivers	**hvw:Collins:CMaluku**:34-60
nye	nye	**hv:Fortune:Barotseland**
Germanic	Germanic	**hv:Stiles:West-Germanic**:8-10
aob	aob	**el:Tupper:Abom**
Tani	Tani	**hv:Post:Defoliating-Tani**
Fipa-Mambwe-Lungu	Fipa-Mambwe-Lungu	**hv:Nurse:SWTanzania**:91
yir	yir	**hsoc:Susanto:Mapi** **hwsoc:KriensLebold:Wildeman**:26
snu	snu	**hvw:Voorhoeve:Miscellaneous**
ylo	ylo	**hel:Bradley:EAsia**:399
Kele (C.60)	Kele (C.60)	**hv:Bastinetal:Bantu**:208
South Bahnaric	South Bahnaric	**hv:Sidwell:SBahnaric**
Southern Lwoo	Southern Lwoo	**hvw:Heusing:Lwoo**
ghr	ghr	**hsoc:Rahman:Pakistan**
Ede	Ede	**hvwsoc:Kluge:Ede**
Dangari	Dangari	**hv:Liljegren:Dangari** **s:Liljegren:Kalkoti**
Central Sogeram	Central Sogeram	**typ:Daniels:Sogeram**
Pasismanua	Pasismanua	**hv:Chowning:WNewBritain**
gha	gha	**hv:Kossmann:Proto-Berbere**:31 **hv:Kossmann:Arabic-Berber**:25
Daju	Daju	**hv:Thelwall:Daju**
Austronesian	Austronesian	**hv:Ross:Nuclear-Austronesian** **hv:Ross:Proto-Austronesian:Verbal** **hv:Blust:Austronesian**
Central Philippine	Central Philippine	**hv:Zorc:Bisayan** **hv:Blust:CPhilippines**
Miahuatec	Miahuatec	**ld:Azcona:San-Agustin-Mixtepec-Zapotec**
Greater SHWNG	Greater SHWNG	**hv:Kamholz:South-Halmahera-West-New-Guinea**:31-32
Eastern Iranian	Eastern Iranian	**hv:Schmitt:Iranischen**
Walio	Walio	**hvw:ConradLewis:USepik**
Arawakan	Arawakan	**hv:Aikhenvald:Arawak**
lss	lss	**hvw:Grierson:8:I**
jid	jid	**w:Blench:Bu**
Kulawi	Kulawi	**std:AdrianiEsser:Koelawische**
Akpes-Edoid	Akpes-Edoid	**hv:Elugbe:Akpes-AIKA**
Waic	Waic	**hv:Diffloth:Wa**
East Chadic A.1 2	East Chadic A.1 2	**hb:BarreteauNewman:Tchadiques**
Basaa (A.40)	Basaa (A.40)	**hv:Gerhardt:Bantu**
xyy	xyy	**hv:Blake:Kulin**
enu	enu	**hsoc:Bradley:Yi-Planning**:84
Ong-Ta'oih	Ong-Ta'oih	**phon:Ferlus:Ong**:113
Mid-Southern Central Core Banda	Mid-Southern Central Core Banda	**hdial:Cloarec-Heiss:Banda**
noe	noe	**wsoc:Vunnamatlaetal:Nimadi**
Rungwa-Pimbwe	Rungwa-Pimbwe	**hv:Nurse:SWTanzania**:91
tjn	tjn	**vw:Kastenholz:Tonjon**
tju	tju	**hv:Dench:Pilbara:Pronoun**
kkj	kkj	**h:Guthrie:Bantu-Western**
Shinaic	Shinaic	**hvld:Bashir:Dardic**
Inagta Bikol	Inagta Bikol	**hv:Reid:Negrito** p.c.~Jason Lobel 2012
noq	noq	**hv:BostoenKoni:Kwilu**
ulb	ulb	**h:MordiOpone:Enuani**
Omagua-Kokama	Omagua-Kokama	**hv:WautersOHagan:Omagua-Kokama**
xld	xld	**hv:Melchert:Anatolian**
Tamolan	Tamolan	**hvld:Zgraggen:Madang**:151-155
Gunwinyguan Bak	Gunwinyguan Bak	**g:Evans:Bininj-Gun-Wok**:32-35  **hv:Baker:Gunwinyguan**
xls	xls	**hv:Clackson:Indo-European**:3-9
Flores-Sumba-Hawu	Flores-Sumba-Hawu	**hv:Blust:Bima-Sumba**
Dhimalish	Dhimalish	Contra **hv:vanDriem:Himalayas**:548-567 Dhimalish fails to show sufficient Brahmaputran diagnostic vocabulary
Sangiric	Sangiric	**hvw:Sneddon:Proto-Sangiric**
NOCODE_Jabal-Razih	NOCODE_Jabal-Razih	**ld:Watsonetal:Razih**
Northern Burmish	Northern Burmish	**hv:Mann:NBurmic**
Tibetic	Tibetic	**hv:Tournadre:Tibetic**
Yanomamic	Yanomamic	**hv:Migliazza:Yanomama** **s:Ferreira:Yaroame**
Circum-Caribbean French	Circum-Caribbean French	**hv:Corne:French-Creole**
Cenderawasih Bay	Cenderawasih Bay	**hv:Kamholz:South-Halmahera-West-New-Guinea**:138
Zarma-Kaado-Dendi	Zarma-Kaado-Dendi	**hvw:Harrison:Southern-Songhay**
Siouan	Siouan	**hv:Campbell:1997**
Jingpho-Luish	Jingpho-Luish	Contra **hv:Matisoff:Jingpho**:2-3 the semantic change of the diagnostic SAL words are diagnostic of the Brahmaputran subgrouping
Iatmulic	Iatmulic	**hw:Staalsen:Sawos**:11 **soc:Richardson:Kundi-Ambakich** **g:Jendraschek:Iatmul**:4-8
Koiarian	Koiarian	**hv:Dutton:Proto-Koiarian**
erw	erw	Data in **hw:SmitsVoorhoeve:Anceaux:A:I**, **hw:SmitsVoorhoeve:Anceaux:A:II** shows that Arguni-Bedoanas-Erokwanas forms a dialect continuum
Highlands Chamic	Highlands Chamic	**hv:Thurgood:Cham**
blj	blj	**hv:Lobel:Southwest-Sabah**:401
Bilic	Bilic	**hv:Walton:Philippine** **v:Blust:Tiruray**
Kulin-Bunganditj	Kulin-Bunganditj	**hv:BowernAtkinson:Pama-Nyungan**
ort	ort	**d:Gustafsson:Adiwasi-Oriya** **sd:Mahapatra:Desia**
Gyalsumdo-Nubri-Kyirong	Gyalsumdo-Nubri-Kyirong	**phon:HildebrandtPerry:Gyalsumdo**
orn	orn	**he:Carey:Orang-Asli**:236-239
Coastal Chamic	Coastal Chamic	**hv:Thurgood:Cham**
NOCODE_Pyu-Burma	NOCODE_Pyu-Burma	**hv:Bradley:Tibeto-Burman**
lmn	lmn	**g:Trail:Lamani**
gir	gir	**v:Li:Hong-Gelao**
Nuclear Bwamu	Nuclear Bwamu	**hwsoc:BertheletteBerthelette:Bwamu**
Mianic	Mianic	**g:Fedden:Mian**
jwi	jwi	**soc:Ntumy:Jwira**
yuj	yuj	See **hb:Hammarstrom:Least**
Oumic	Oumic	**hvwld:Dutton:Magori**
NOCODE_Orkon	NOCODE_Orkon	**hvb:LynchCrowley:Vanuatu**:96 inspection of the unpublished wordlists puts it with Port Vato and Daakaka
Yoruboid	Yoruboid	**h:Capo:Defoid** **hv:Akinkugbe:Yoruboid**
Western Periphery-North Guerrero Nahuatl	Western Periphery-North Guerrero Nahuatl	**hv:Canger:Nahuas:1988**:480-483 **hv:Canger:Nahuatl:1978** **hv:Dakin:Uto-Aztecan**
mkk	mkk	**soc:Etter:Byep**
Kao River	Kao River	**hv:GrimesGrimes:NMoluccas**:52-53
NOCODE_Mokpa	NOCODE_Mokpa	**s:Mangulu:Mokpa**
Kwangali-Diriku	Kwangali-Diriku	**hv:Vansina:West-Central-Africa**:273-283
Marindic	Marindic	**hv:Voorhoeve:CSNG** **hvld:Voorhoeve:CWTNG**
Sama-Bajaw	Sama-Bajaw	**hvw:Pallesen:Convergence**
Kayan-Kenyah	Kayan-Kenyah	**hv:Soriente:Kenyah**
Kunene	Kunene	**s:Elderkin:Herero**:583 **hv:Vansina:West-Central-Africa**:273-283
Bantu H12-16c	Bantu H12-16c	**hv:Bostoen:Kikongo**
Buwal-Gavar	Buwal-Gavar	**soc:Brye:Buwal-Gavar**
NOCODE_Nabit	NOCODE_Nabit	**vld:Giffen:Nabit**
yiq	yiq	**vld:Gao:Micha** **hel:Bradley:EAsia**:363, 398-399
yip	yip	**hvsoc:Pelkey:Phula**
Eastern Taupota	Eastern Taupota	**wsoc:Cooperetal:Haigwai**
Olo-Elkei	Olo-Elkei	**hv:Laycock:Torricelli**:768
South Halmahera	South Halmahera	**hv:Kamholz:South-Halmahera-West-New-Guinea**:137
hud	hud	**h:Taber:Maluku**:58
Voh-Kone	Voh-Kone	**hbld:Haudricourt:New-Caledonia-Loyalty**
Kuri	Kuri	**hv:BowernAtkinson:Pama-Nyungan**
pnq	pnq	**g:Beyer:Pana**
Marne	Marne	**g:Evans:Bininj-Gun-Wok**:32-35
huw	huw	**el:Grimes:Kayeli-Hukumina**
xpr	xpr	**hv:Schmitt:Iranischen**
Rajasthani	Rajasthani	**hvwt:Grierson:9:II**
Mirning	Mirning	**hv:BowernAtkinson:Pama-Nyungan** **hv:Nash:SEWAustralia**
Kotoko Central	Kotoko Central	**hv:Gravina:Central-Chadic**:60-61
NOCODE_Vivti	NOCODE_Vivti	**h:Crowley:Avava:Introduction**
anl	anl	**s:Wright:Hkongso**
Negrosanon	Negrosanon	p.c.~Jason Lobel 2012
ant	ant	**hv:Ogradyetal:LW:82**:38-39
saz	saz	**hvwt:Grierson:9:II**
anp	anp	**hvw:Grierson:5:II**:95-104
anr	anr	**e:RussellHiralal:Andh**
saw	saw	**hvw:Voorhoeve:Irian**
Kewieng-Bonkiman-Nokopo	Kewieng-Bonkiman-Nokopo	**hv:HooleyMcElhanon:Morobe**:1074
Northern Njila	Northern Njila	**hv:Vansina:West-Central-Africa**:273-283
NOCODE_Nisvai	NOCODE_Nisvai	**hv:Lynch:Malakula**
NOCODE_Hungu	NOCODE_Hungu	**s:Atkins:Hungu**:163-164
Southeastern Bengali	Southeastern Bengali	**hvld:Chowdhury:East-Pakistan**
Momo	Momo	**hvtyp:Stallcup:Moghamo-Ngie-Oshie**
gko	gko	**hv:Black:Norman-Pama**
