agv	121.45323	14.62541	Papua	
agu	-91.31529	15.33066	North America	
agt	121.85716	17.95709	Papua	
ags	9.86936	6.50094	Africa	
agr	-77.92179	-5.30044	South America	
agq	10.08074	6.38956	Africa	
agp	122.37028	17.04111		
qvl	-76.96018	-10.41263	South America	
qvm	-76.49806	-9.84463	South America	
qvn	-75.81275	-11.21321	South America	
qvo	-76.38891	-0.072525	South America	
bvw	12.93596	10.18797	Africa	
qvi	-78.37286	0.31776	South America	
qvj	-79.29151	-3.69352	South America	
bvt	130.81465	-3.61403	Papua	
qve	-72.6686	-14.17541	South America	
bvy			Papua	
bvx	17.23047	1.07773	Africa	
qva	-76.11354	-10.51379	South America	
qvc	-78.32141	-7.09314	South America	
bvc	160.72097	-8.41627	Papua	
bvb	8.68929	3.53638	Africa	
bva	18.07644	11.11685	Africa	
bvg	9.76306	4.66054	Africa	
qvy	100.8126	30.31133	Eurasia	
qvz	-76.03888	-1.88573	South America	
bvd	160.77123	-8.49014	Papua	
bvk	113.24644	1.29075	Papua	
bvj	7.30065	4.66709	Africa	
bvi	27.69557	7.41311	Africa	
qvw	-75.20551	-12.18092	South America	
qvp	-76.73046	-11.14278	South America	
bvn	144.11929	-3.95553	Papua	
bvm	10.51269	6.00203	Africa	
qvs	-76.6608	-6.9582	South America	
NOCODE_Binahari-Ma			Papua	
suv	92.35574	27.65889	Eurasia	
quh	-66.333145	-20.920095	South America	
NOCODE_Apoto			South America	2013
evh	5.77303	5.44263	Africa	
trh	149.56671	-9.83576	Papua	
trj	19.52541	11.20271	Africa	
trm	70.96173	34.75482	Eurasia	
trl	-4.38593	55.98292	Eurasia	
evn	108.625523333	53.85003	Eurasia	
trn	-65.40956	-15.33313	South America	
tra	69.59007	34.17924	Eurasia	
trc	-97.98262	17.15414	North America	
trb	143.83467	-3.68721	Papua	
tre	134.2884	-6.76213	Papua	
eve	130.91417	70.6687	Eurasia	
trg	47.0	38.0	Eurasia	
trf	-61.41713	10.4208	North America	
try	92.26757	26.34412	Eurasia	2013
trx	109.94987	1.4313	Papua	
trz	-61.74165	-6.19532	South America	2013
trq	-97.92019	17.24284	North America	
trp	91.46733	23.19156	Eurasia	
trs	-97.85471	17.16278	North America	
trr	-75.5603	-3.22497	South America	
tru	42.1451033333	37.22746	Eurasia	
trt	135.55117	-3.37462	Papua	
trw	72.53165	35.31014	Eurasia	
trv	121.35776	23.90324	Papua	
tdk	9.32836	9.36039	Africa	
tdj	120.00958	-0.31553	Papua	
odt			Eurasia	2013
tdi	121.94366	-2.56493	Papua	
tdh	87.60628	27.538895	Eurasia	
tdo	11.38936	8.74437	Africa	
ues	122.95138	-4.99012	Papua	
tdn	124.96386	1.28024	Papua	
NOCODE_Mwesa			Africa	
tdl	9.49007	9.47958	Africa	
lea	27.14236	-3.83196	Africa	
leb	30.229725	-12.94501	Africa	
lec	-67.88181	-15.00921	South America	
led	30.67945	2.189795	Africa	
lee	-2.59229	12.4305	Africa	
lef	0.50746	7.34549	Africa	
leg	-58.90528	-22.65586	South America	
leh	28.25808	-14.71918	Africa	
lei	146.44079	-5.61407	Papua	
lej	25.33434	-1.95874	Africa	
lek	147.22622	-1.9665	Papua	
lel	20.56739	-4.94672	Africa	
lem	10.91566	4.5893	Africa	
len	-88.042225	13.927755	North America	2013
leo	11.40498	4.57457	Africa	
lep	88.5725866667	27.0869	Eurasia	
leq	143.89062	-4.99504	Papua	
ler	147.74163	-2.33367	Papua	
les	29.29185	1.8798	Africa	
let	150.5058	-6.19889	Papua	
leu	151.11092	-2.81957	Papua	
lev	124.05661	-8.52787	Papua	
lew	120.13229	-1.03033	Papua	
lex	127.94433	-8.18378	Papua	
ley	120.27028	-2.63313	Papua	
lez	47.89507	41.51572	Eurasia	
tdd	99.722045	21.7836725	Eurasia	
ctt			Eurasia	
ctu	-92.46983	17.48965	North America	
ctp	-97.32436	16.2495	North America	
cts	124.27041	13.90317	Papua	
tdy	121.30537	13.02115	Papua	
ctz	-97.3069	16.07998	North America	
ctd	93.518975	23.60789	Eurasia	
cte	-96.14331	17.66507	North America	
ctg	93.1695	20.831	Eurasia	
cta	-97.53112	16.29628	North America	
ctc	-124.37588	42.68637	North America	
ctl	-96.51764	17.8646	North America	
ctm	-90.91232	30.33861	North America	2013
ctn	87.18994	26.96099	Eurasia	
cto	-76.74761	7.52721	South America	
cti			North America	
sgx	-13.235	8.483	Africa	
sgz	152.76834	-3.99078	Papua	
sgp	95.606	27.296	Eurasia	
sgr	53.3	35.72	Eurasia	
sgu	130.5302	-3.14654	Papua	
sgt	91.99717	27.34381	Eurasia	
sgw	37.98907	8.11879	Africa	
sgi	12.37786	7.12906	Africa	
sgh	71.79251	37.501785	Eurasia	
sgk	100.77	21.64	Eurasia	
sgm	33.89965	-0.24587	Africa	2013
sgl	71.67426	36.635405	Eurasia	
sgo	26.01597	-4.01205	Africa	
tdr	108.11401	14.5672	Eurasia	
sga			Eurasia	2013
sgc	35.258532	-0.35774	Africa	
sgb	120.45949	15.19541	Papua	
sge	116.95439	1.97695	Papua	
nml	10.21966	4.58061	Africa	
sgg	9.07557	47.10693	Eurasia	
ziw	38.41138	-5.61864	Africa	
zir	8.72792	10.52184	Africa	2013
ziz	13.523335	10.468925	Africa	
tdv	8.58194	9.09143	Africa	
zib	31.02158	-17.91276	Africa	
tdu	116.54476	6.36389	Papua	
zia	147.57935	-7.95814	Papua	
zin	32.17547	-2.64132	Africa	
zil	-9.51	8.43	Africa	
tdt	125.58265	-8.58405	Papua	
zik	141.45194	-7.3701	Papua	
pfa	152.2373	8.60286	Papua	
dza	10.21664	9.42456	Africa	
pfe	12.25182	7.821855	Africa	
pfl	6.846	49.701	Eurasia	
xcl			Eurasia	2013
dze				2013
dzd	10.48652	10.11845	Africa	
xcv			Eurasia	2013
NOCODE_Payagua	-57.857666	-25.694998	South America	2013
xcc			Eurasia	2013
xcg			Eurasia	2013
xce			Eurasia	2013
xch			North America	
xcn	-97.39563	25.911609	North America	2013
xco			Eurasia	2013
NOCODE_Wagu			Papua	
xcm	-98.4666666667	26.1333333333	North America	2013
xcr			Eurasia	2013
NOCODE_Tiverighotto	-62.515411	10.102185	South America	2013
xcw	-97.890015	28.258909	North America	2013
xct			Eurasia	2013
dzn	19.00221	2.24195	Africa	
NOCODE_Basum			Eurasia	
NOCODE_Port-Sorell	146.559906	-41.188369	Australia	2013
xcy	-117.940064	46.113611	North America	2013
npl	-97.12655	18.39688	North America	
npo	94.11187	25.44785	Eurasia	
npn	146.93094	-2.01359	Papua	
npi			Eurasia	
nph	94.74761	26.47146	Eurasia	
npa	84.22852	28.76714	Eurasia	
afn	7.50186	4.58451	Africa	
npb	90.53395	27.43007	Eurasia	
npy	120.33786	-1.43707	Papua	
npu	93.73443	25.29726	Eurasia	
nps	139.75323	-4.14421	Papua	
gcd	139.42637	-17.54458	Australia	
mjd	-121.36786	39.67211	North America	
mje	15.41126	11.5697	Africa	2013
mjg	102.11749	36.8177	Eurasia	
mja	100.0166	21.65584	Eurasia	
mjc	-97.92788	16.39642	North America	
mjl	77.04187	31.5425	Eurasia	
mjm	145.42468	-4.49918	Papua	
mjn	146.3638	-5.73869	Papua	
mjo	77.09301	8.45063	Eurasia	
mjh	34.89592	-11.33042	Africa	
mji	105.024396667	22.9856066667	Eurasia	
mjj	145.28314	-4.61817	Papua	
mjk	145.77862	-4.9078	Papua	
mjt	87.64317	24.81236	Eurasia	
mju	83.1908	18.2775	Eurasia	2013
mjv	76.97	9.85	Eurasia	
mjw	93.04624	25.7317	Eurasia	
mjp	77.27197	8.59225	Eurasia	
mjq	76.55856	10.44682	Eurasia	
mjr	77.20382	8.85517	Eurasia	
mjs	9.33752	9.20477	Africa	
mjx	86.74451	22.1698	Eurasia	
mjy	-74.266	43.903	North America	
mjz	80.37881	29.45587	Eurasia	
vml	114.245	-26.211	Australia	2013
vmm	-97.17573	17.16002	North America	
vmj	-97.57591	16.57738	North America	
vmk	36.52488	-14.25105	Africa	
vmh	49.9665	36.82593	Eurasia	
vmi	126.9212	-14.34845	Australia	2013
vmf	8.621	50.005	Eurasia	
vmg	152.0052	-4.31803	Papua	
vmd	75.10613	12.62244	Eurasia	
vme	129.87322	-8.13455	Papua	
vmb	143.43797	-20.13889	Australia	2013
vmc	-98.01463	17.3518	North America	
vma	116.6074	-20.92944	Australia	
vmz	-96.88892	18.08289	North America	
vmx	-97.09983	17.12577	North America	
vmy	-96.59516	18.0993	North America	
vmv	-121.19078	39.80783	North America	2013
vmw	38.80519	-14.85088	Africa	
vmu	145.329	-17.06013	Australia	2013
vmr	35.7425	-16.21286	Africa	
vms	128.654	-3.098	Papua	2013
vmp	-96.49456	18.28675	North America	
vmq	-97.19211	17.55605	North America	
NOCODE_Yoruba-Sign			Africa	
lzz	41.909645	41.50039	Eurasia	
NOCODE_Duit	-73.021374	5.786798	South America	2013
lzh			Eurasia	2013
lzl	167.41511	-16.13309	Papua	
lzn			Eurasia	
kpp	97.12034	18.81375	Eurasia	
kpq	139.67832	-4.53497	Papua	
kpr	149.26655	-9.07	Papua	
kps	131.98485	-1.51049	Papua	
kpt	46.31511	42.65005	Eurasia	
kpu	124.44624	-8.36572	Papua	
kpv	54.94599	64.05268	Eurasia	
kpw	144.45995	-5.16446	Papua	
kpx	147.38403	-9.06973	Papua	
kpy	166.69474	63.89771	Eurasia	
kpz	34.59914	1.33197	Africa	
kpa	11.49535	10.70744	Africa	
kpb	76.7	11.29	Eurasia	
kpc	-67.50277	0.69618	South America	
kpd	134.60959	-6.47901	Papua	
kpf	147.27997	-6.16163	Papua	
kpg	154.67	1.0	Papua	
kph	-0.80295	8.06653	Africa	
kpi	136.7902	-2.33349	Papua	
kpj	-50.34918	-11.18812	South America	
kpk	10.16422	7.58343	Africa	
kpl	20.31083	4.51093	Africa	
kpm	108.05721	11.64436	Eurasia	
kpn	-61.246	-11.663	South America	2013
kpo	0.83312	7.44776	Africa	
NOCODE_Lianmin-Yao			Eurasia	
NOCODE_Kawarrang-Ogh-Undjan			Australia	2013
NOCODE_Poya			South America	2013
NOCODE_Hiri-Motu-Trading-Koriki			Papua	
dgc	121.87821	16.2176	Papua	
NOCODE_Mangree			Africa	
ihp	132.27102	-2.81013	Papua	
ihw			Australia	2013
ihi	6.08581	7.00917	Africa	
ihb	132.294	-2.935	Papua	
NOCODE_Manao	-60.107117	-3.199203	South America	2013
NOCODE_Agbirigba			Africa	
cke			North America	
ckd			North America	
ckf			North America	
cka	93.3656	20.52265	Eurasia	
ckc			North America	
ckb	45.807735	35.653865	Eurasia	
ckl	12.90198	10.89767	Africa	
cko	0.56021	10.2838933333	Africa	
cki			North America	
ckh	92.595285	21.413375	Eurasia	
ckk			North America	
ckj			North America	
cku	-92.70902	30.40957	North America	
ckt	170.04503	68.64356	Eurasia	
ckw			North America	
ckv	121.64463	24.69475	Papua	
ckq	20.87897	12.24917	Africa	
cks	166.54637	-22.22768	Papua	
ckr	151.98005	-4.46941	Papua	
NOCODE_Dharumbal			Australia	2013
cky	9.16071	9.00924	Africa	
ckx	9.77746	6.26979	Africa	
ckz	-90.69885	14.6467	North America	
dbi	7.96099	10.22873	Africa	
dbj	118.51493	5.29059	Papua	
dbm	10.21664	9.42456	Africa	
dbl	145.5442	-17.45162	Australia	
dbo	9.94759	10.19107	Africa	
dbn	130.92525	-1.38946	Papua	
dba	-3.77092	14.81163	Africa	
szc	102.81572	4.1217	Eurasia	
dbb	10.43937	10.63147	Africa	
dbe	139.11609	-2.05082	Papua	
dbd	11.35868	9.62705	Africa	
dbg	-3.56855	14.58719	Africa	
sze	34.64486	9.50764	Africa	
dby	142.77883	-7.82096	Papua	
dbq	13.631775	10.35215	Africa	
dbp	11.33668	12.80297	Africa	
szp	132.15658	-2.07971	Papua	
dbr	43.33041	1.2179	Africa	
dbu	-3.32636	14.90665	Africa	
szw	128.08564	0.51111	Papua	
dbw			Africa	
dbv	8.19543	10.50427	Africa	
xvi	70.0	30.0	Eurasia	
jaz	164.67594	-20.66477	Papua	
jax	103.12993	-2.6469	Papua	
jay	134.87665	-12.08531	Australia	
jav	110.884843333	-0.572306666667	Papua	
jat	37.3	48.616	Eurasia	
jau	134.87891	-3.32519	Papua	
jar	10.21664	9.42456	Africa	
jas	166.4449	-22.3001	Papua	2013
jaq	139.24945	-6.66632	Papua	
jan				2013
jao	136.05506	-15.76212	Australia	
jal	129.31549	-3.3619	Papua	
jam	-77.2612	18.13	North America	
jaj	159.25532	-8.18719	Papua	
jak	103.34214	2.64582	Eurasia	2013
jah	102.2913	3.67619	Eurasia	2013
jai			North America	
jaf	11.70359	10.52325	Africa	
jad	-12.726175	11.5399	Africa	
jae	147.80997	-6.67052	Papua	
jab	7.95163	9.37832	Africa	
jac	-91.66327	15.66095	North America	
jaa	-66.56619	-7.62223	South America	
NOCODE_Karruwali			Australia	2013
NOCODE_Sapara	-61.580544	3.433437	South America	2013
gbf	143.13858	-4.01718	Papua	
gbg	20.26086	4.68467	Africa	
gbd	122.33401	-18.6771	Australia	
gbe	142.45009	-4.82581	Papua	
gbb	133.60153	-21.58444	Australia	
gbc			Australia	
aew	144.28479	-4.23181	Papua	
gbn	29.73546	6.1463	Africa	
gbo	-8.1409	5.17103	Africa	
gbl	73.68388	21.06965	Eurasia	
gbm	78.72009	30.50606	Eurasia	
gbj	82.77099	18.38575	Eurasia	
gbk	76.57127	32.35998	Eurasia	
gbh	2.68609	6.40718	Africa	
gbi	128.44015	2.31461	Papua	
gbv	17.38868	5.28183	Africa	
gbw				2013
aec	30.53016	25.41322	Africa	
gbu	132.64324	-12.51761	Australia	
gbr	6.90495	9.29842	Africa	
gbs	2.0269	6.55911	Africa	
gbp	17.64498	6.61896	Africa	
gbq	16.46427	5.9879	Africa	
aek	164.86922	-21.0735	Papua	
gbz	54.44689	31.8161	Eurasia	
ael	9.62028	5.94043	Africa	
gbx	2.54987	6.37803	Africa	
gby	7.10757	8.46411	Africa	
btu	10.93773	6.81588	Africa	
btt	9.20189	6.62037	Africa	
btw	125.41841	8.87009	Papua	
btv	74.96517	33.996385	Eurasia	
btq	102.38206	4.8223	Eurasia	
btp	153.68914	-9.29802	Papua	
bts	98.90834	3.04372	Papua	
btr	168.15868	-15.25738	Papua	
bty	130.17925	-3.43514	Papua	
btx	98.25166	2.12787	Papua	
btz	97.81235	3.4293	Papua	
bte	9.24843	10.93457	Africa	2013
btd	98.24269	2.51438	Papua	
btg	-5.9701	6.10051	Africa	
btf	19.81819	12.02281	Africa	
bta	12.676965	9.68091	Africa	
NOCODE_Colima			South America	2013
btc	11.0591	4.25573	Africa	
btb	11.68962	3.22265	Africa	
btm	99.89803	0.85805	Papua	
btl	80.84201	22.7174	Eurasia	
bto	123.3307	13.38959	Papua	
btn	121.18703	12.27848	Papua	
bti	136.03841	-2.79301	Papua	
bth	110.253925	1.175965	Papua	
btj	127.49047	-0.62275	Papua	
NOCODE_Anguthimri	141.837387	-12.38655		2013
etr	142.65007	-6.11618	Papua	
ets	6.44919	7.10204	Africa	
tlq	100.985135	21.429325	Eurasia	
tlp	-97.59312	20.14152	North America	
tlw	128.54706	-3.29102	Papua	
tlv	124.86921	-1.79516	Papua	
tlu	128.31046	-3.57785	Papua	
tlt	129.66284	-3.2969	Papua	
etz	134.45355	-3.71553	Papua	
tlz			Papua	
etx	8.61443	9.73073	Africa	
tlx	146.74577	-2.06626	Papua	
etb	7.97357	4.79059	Africa	
tlb	128.15361	1.0946	Papua	
tla	-104.68847	23.25534	North America	
tlg	140.59074	-3.74322	Papua	
tlf	141.73053	-5.07444	Papua	
tld	126.79467	4.11846	Papua	
tlk	122.87168	-4.6478	Papua	
tlj	29.949415	0.676185	Africa	
eth	38.85339	8.9761	Africa	
NOCODE_Lawi			Eurasia	
etn	168.54926	-17.73995	Papua	
eto	11.39348	4.21045	Africa	
tlm	166.7723	-15.15686	Papua	
tll	24.54596	-4.29314	Africa	
omx			Eurasia	2013
NOCODE_Ben-Lomond-Cape-Portland	147.787122	-41.326418	Australia	2013
lgk	167.4985	-16.19856	Papua	
lgh	103.92852	22.26738	Eurasia	
lgi	115.90976	3.69641	Papua	
lgn	33.852955	8.475265	Africa	
lgl	160.74125	-8.81936	Papua	
lgm	28.26206	-3.39007	Africa	
lgb	158.96112	-8.00509	Papua	
lga	156.57264	-8.17469	Papua	
lgg	30.86417	3.02245	Africa	
NOCODE_Tarairiu	-37.509155	-5.5471	South America	2013
lgz	22.49359	2.86168	Africa	
NOCODE_Demushbo	-70.873718	-4.837565	South America	2013
lgr	160.42011	-9.56425	Papua	
lgq	0.43068	6.92838	Africa	
lgt	142.29906	-3.79935	Papua	
lgu	160.66328	-9.75258	Papua	
NOCODE_Tembey			South America	2013
cvn	-96.31873	17.79638	North America	
tsp	-4.88274	11.13303	Africa	
cvg	92.18383	27.7686	Eurasia	
rbb	97.317245	23.640405	Eurasia	
qws	-77.53185	-8.49346	South America	
NOCODE_Quepos			North America	2013
NOCODE_Guaru	-71.65	-0.25	South America	2013
NOCODE_Zhongu	103.44179	32.43582	Eurasia	
zgr	149.26034	-10.23207	Papua	
NOCODE_Dorasque	-82.375717	8.567442	North America	2013
zgm	105.5	23.33	Eurasia	
zgn	107.18368	23.68182	Eurasia	
zga	34.23208	-9.35868	Africa	
zgb	107.18368	23.68182	Eurasia	
phk	95.81309	27.81965	Eurasia	
phh	106.147725	25.52774	Eurasia	
pho	100.95699	20.799585	Eurasia	
phn			Africa	2013
phm	33.35136	-15.8364	Africa	
phl	71.84211	35.50956	Eurasia	
pha	105.165125	22.80489	Eurasia	
phg	107.4674	16.21184	Eurasia	
phd	73.36836	18.71534	Eurasia	
phr	73.80708	33.6424	Eurasia	
phq	101.9775	21.93872	Eurasia	
phw	87.35371	27.15945	Eurasia	
phv	62.19785	31.32675	Eurasia	
phu	102.19119	17.520725	Eurasia	
pht	104.684233333	17.7544966667	Eurasia	
ofo	-91.75	30.43	North America	
yog	121.71773	16.70149	Papua	
unn			Australia	
ofu	8.35425	5.92431	Africa	
xed	13.68811	10.94202	Africa	
xeg	30.402831	-26.340684	Africa	2013
xeb			Eurasia	2013
xel	34.3816	10.92914	Africa	
xem	110.4678	0.66181	Papua	
xet	-52.22659	-24.94082	South America	2013
xeu	145.41549	-7.63603	Papua	
xer	-48.26292	-9.59426	South America	
xes	145.5796	-5.76797	Papua	
NOCODE_Lenca-Salvador	-88.114014	13.560562	North America	2013
wec	-8.40234	6.36463	Africa	
wea	96.540526	19.020577	Eurasia	
wed	150.17188	-10.12464	Papua	
wei	142.44711	-8.42194	Papua	
weh	10.12104	6.46164	Africa	
weo	128.8392	-3.05143	Papua	
wem	2.47457	6.77227	Africa	
wes	9.80166	5.43932	Africa	
wer	146.91368	-7.71834	Papua	
wep	7.499	51.459	Eurasia	
wew	119.34902	-9.55099	Papua	
weu	98.3197	27.04569	Eurasia	
wet	126.57638	-7.62349	Papua	
nvo			Africa	
nvm	148.16643	-9.18089	Papua	
nvh	167.41436	-16.34974	Papua	
mhn	10.8087	46.49164	Eurasia	
mho	22.59827	-16.7255933333	Africa	
mhl	145.39391	-4.52416	Papua	
mhm	38.09299	-17.29396	Africa	
mhj	62.28016	34.25039	Eurasia	
mhk	10.02943	5.89752	Africa	
mhh	-61.901	-22.234	South America	2013
mhi	31.847135	3.624995	Africa	
mhf	146.57572	-6.35558	Papua	
mhg	132.58697	-11.18231	Australia	
mhd	38.35191	-4.72863	Africa	
mhe	101.67565	2.717	Eurasia	
mhb	14.04725	0.64356	Africa	
mhc	-92.17341	15.45381	North America	
mha	83.67492	20.09622	Eurasia	
mhz	135.94966	-2.87055	Papua	
mhx	99.8338	24.942535	Eurasia	
mhy	115.09176	-2.1239	Papua	
mhw	22.5025975	-17.6826675	Africa	
mht	-66.723105	1.06636	South America	
mhu	96.88032	28.49929	Eurasia	
mhr	48.40502	55.8307	Eurasia	
mhs	126.63161	-3.43957	Papua	
mhp	115.07496	-8.35714	Papua	
mhq	-102.37579	47.66312	North America	
vsv			Eurasia	
vsi	28.694	47.107	Eurasia	
vsl	-66.76784	10.32937	South America	
NOCODE_Kjachta-Pidgin			Eurasia	
krz	140.96896	-8.40452	Papua	
krx	-16.738165	12.99184	Africa	
kry	48.18457	41.18107	Eurasia	
krr	106.76134	13.56989	Eurasia	
krs	25.51728	8.43391	Africa	
krp	8.808595	5.16206	Africa	
krv	106.58579	14.17964	Eurasia	
krw	-8.40954	6.144145	Africa	
krt	13.15705	14.25844	Africa	
kru	86.465675	24.46442	Eurasia	
krj	122.2969	10.81307	Papua	
krk	175.06969	62.17769	Eurasia	2013
krh	7.93507	10.47663	Africa	
kri	-14.320425	10.881135	Africa	
krn	-8.49229	5.69555	Africa	
krl	30.865535	65.16912	Eurasia	
krm	-11.83935	7.24116	Africa	
krb	-122.167	40.56	North America	
krc	42.26059	43.56504	Eurasia	
kra	84.13573	27.82967	Eurasia	
krf	167.46691	-14.29428	Papua	
krd	126.05874	-8.74034	Papua	
kre	-53.0	-10.58	South America	
yri	-74.37145	1.43017	South America	
yrk	71.02339	66.17749	Eurasia	
yrl	-66.9645533333	1.04502666667	South America	
yrn	105.75368	23.34197	Eurasia	
yra	142.94708	-4.28828	Papua	
yrb	148.6047	-9.50651	Papua	
yre	-5.57851	6.95282	Africa	
yrs	139.47243	-2.21222	Papua	
yrw	145.45448	-4.93943	Papua	
inz	-120.079937	34.616907	North America	2013
int	96.93882	20.39204	Eurasia	
inp	-69.30827	-12.46525	South America	
ins	79.6786866667	27.5185633333	Eurasia	
inl	112.378	-7.908	Papua	
inm			Eurasia	2013
inn	121.12014	16.32993	Papua	
ino	145.53907	-6.32311	Papua	
inh	44.15799	42.95255	Eurasia	
NOCODE_Papuan-Pidgin-English			Papua	
inj	-76.65931	0.88872	South America	
ind	109.71572	-7.33458	Papua	
ing	-160.04427	62.0697	North America	
ina	2.615	48.203	Eurasia	
inb	-76.86062	1.00313	South America	
wxw				2013
hps	-158.00179	21.63107	North America	
mch	-64.387725	4.707045	South America	
NOCODE_Ndyuka-Wayana-Pidgin			South America	
hpo	97.11423	24.46064	Eurasia	
wxa	110.3618	28.64404	Eurasia	
NOCODE_Enga-Sign			Papua	
tmb	167.48414	-16.27015	Papua	
NOCODE_Yadhaykenu			Australia	2013
eot	-3.28627	5.26495	Africa	
aln	21.3836825	42.3169925	Eurasia	
tcq	138.16077	-2.94448	Papua	
alo	127.95608	-3.76522	Papua	
NOCODE_Pamunkey			North America	
alh	134.28162	-15.54581	Australia	
pth	-40.03332	-15.91666	South America	2013
cwa	34.3923	-1.7124	Africa	
cmo	107.30064	12.63132	Eurasia	
cmn	116.228026	40.020884	Eurasia	
cml	119.18235	-3.45795	Papua	
cmk	-123.079	47.632	North America	2013
cmi	-76.07486	4.8791	South America	
cme	-4.949175	10.12449	Africa	
cma	107.33902	11.52052	Eurasia	
cwd	-99.0	57.0	North America	
cmt	27.942	-26.247	Africa	
cms			Eurasia	2013
cmr	93.995	19.71	Eurasia	
bwp	140.45116	-6.37255	Papua	
pty			Eurasia	
qup	-76.52697	-3.32733	South America	
qus	-63.24657	-27.82096	South America	
qur	-76.53144	-10.49293	South America	
alw	38.17316	7.39014	Africa	
quu			North America	
alt	86.87051	50.13472	Eurasia	
qut			North America	
alu	161.15822	-9.20699	Papua	
quv	-91.10904	15.27401	North America	
als	20.0	41.0	Eurasia	
quy	-74.32246	-13.84714	South America	
qux	-75.76589	-13.11443	South America	
ptp	146.63945	-6.91988	Papua	
NOCODE_Bindal-Cunningham			Australia	2013
NOCODE_Cypriot-Greek			Eurasia	
NOCODE_Belle-Isle-Pidgin			North America	
glh	69.99362	35.16781	Eurasia	
akz	-94.62848	30.76738	North America	
aky	92.78661	12.73253	Eurasia	2013
glk	49.83588	37.13437	Eurasia	
gll				2013
tmk	85.16479	27.9087	Eurasia	
glo	10.25422	10.12581	Africa	
aks	1.37035	8.8858	Africa	
akr	166.94246	-15.63141	Papua	
akq	141.78374	-3.57026	Papua	
akp	0.44362	7.23811	Africa	
akw	15.46226	-0.39897	Africa	
akv	46.30369	42.40035	Eurasia	
aku	9.962605	6.85716	Africa	
akt	150.18199	-6.22711	Papua	
akk			Eurasia	2013
akj	92.95043	13.15249	Eurasia	2013
aki	144.76523	-5.13467	Papua	
akh	143.47808	-6.13347	Papua	
ako	-55.6294	3.19607	South America	
akm	92.80108	12.36294	Eurasia	2013
akl	122.35413	11.55432	Papua	
akc	133.16598	-0.7489	Papua	
akb	99.60248	1.66127	Papua	
aka	-1.33254	6.34756	Africa	
akg	119.60465	-9.63425	Papua	
akf	8.01629	7.32586	Africa	
ake	-60.86199	6.162765	South America	
akd	8.10047	5.58316	Africa	
tml	139.23298	-5.57962	Papua	
brz	145.76404	-5.26505	Papua	
bry	143.01497	-4.03527	Papua	
brx	89.333235	26.725455	Eurasia	
brw	76.10249	12.58518	Eurasia	
brv	104.75429	16.49057	Eurasia	
bru	105.671356667	17.13105	Eurasia	
brt	11.307245	6.873985	Africa	
brs	119.34186	-1.5667	Papua	
brr	160.52035	-9.73716	Papua	
brq	144.70718	-4.73271	Papua	
brp	137.0536	-2.28732	Papua	
bro	90.64796	27.65436	Eurasia	
brn	-83.2124	8.88093	North America	
brm	26.86102	3.34642	Africa	
brl	28.33	-22.17	Africa	
brk	24.83	12.5	Africa	2013
brj	168.23249	-16.78672	Papua	
bri	9.23887	4.24178	Africa	
brh	64.2990566667	28.5347033333	Eurasia	
brg	-64.18381	-13.12775	South America	
brf	30.02932	1.50054	Africa	
bre	-3.78934	48.24523	Eurasia	
brd	85.05843	28.37675	Eurasia	
brc	-58.00024	5.3829	South America	
brb	107.00836	14.59942	Eurasia	
bra	78.08125	26.4758	Eurasia	
tzt			North America	
quj			North America	
qum	-91.7041	15.23054	North America	
qul	-68.78939	-14.40136	South America	
qun	-124.16024	47.4214	North America	2013
nka	24.76494	-14.85131	Africa	
nkb	94.13453	24.20405	Eurasia	
nkc	9.80096	5.33848	Africa	
nkd	94.21409	25.28569	Eurasia	
nke	157.06392	-7.97768	Papua	
nkf	93.80956	24.87608	Eurasia	
nkg	146.25283	-5.64364	Papua	
nkh	94.31138	25.70775	Eurasia	
nki	93.83959	25.34725	Eurasia	
nkj	140.51225	-5.19377	Papua	
nkk	166.60265	-14.89743	Papua	
nkm	141.64056	-8.827	Papua	
nkn	19.04755	-13.36882	Africa	
nko	0.3209	7.20316	Africa	
nkp	-173.74249	-15.96596	Papua	
nkr	155.0	3.83	Papua	
nks	138.40469	-4.89854	Papua	
nkt			Africa	
nku	-2.746275	8.46011	Africa	
nkv			Africa	
nkw	22.68021	-3.67432	Africa	
nkx	7.45802	4.57641	Africa	
nkz	7.76345	5.43898	Africa	
NOCODE_Pidgin-Gulf-Arabic			Eurasia	
tmo	102.91576	3.11331	Eurasia	
ert	138.05252	-2.71182	Papua	
tnt	124.65429	1.24813	Papua	
tnw	124.6516	1.0539	Papua	
tnv	92.50734	22.31851	Eurasia	
tnq	-66.8042	18.283605	North America	2013
tnp	169.38113	-19.50195	Papua	
err	132.86787	-12.28391	Australia	2013
ers	102.21339	29.28674	Eurasia	
tny	30.08074	-6.43051	Africa	
tnx	166.97	-11.68	Papua	
tnz	100.102185	6.881375	Eurasia	
tne	120.99378	16.78986	Papua	
tnd	-71.92117	6.54198	South America	
tng	16.20899	9.8289	Africa	
erg	169.16608	-18.81812	Papua	
tna	-68.04056	-13.39249	South America	
era			Eurasia	
tnc	-70.38531	-0.59023	South America	
tnb	-72.65068	6.90704	South America	
tnm	140.39629	-2.45368	Papua	
tnl	169.26061	-19.4763	Papua	
tno	-67.39312	-13.30281	South America	
ero	101.72	31.10258	Eurasia	
erh	6.04818	5.18026	Africa	
eri	145.71017	-5.37766	Papua	
